index,stadium_name,lon,lat,attendance
1547,MCH Arena (Herning),56.46607165,10.01015413,4097
1548,Cepheus Park Randers (Randers),55.87177805,9.857520727,1231
1549,Right to Dream Park (Farum),55.397745,10.35022493,910
1550,Telia Parken (København),55.7813228,12.50571451,7665
1551,Ceres Park & Arena (Århus),55.6503299,12.4170778,7532
1552,DS Arena (Hobro),57.05203525,9.898599342,1500
1553,MCH Arena (Herning),56.1169164,8.951716477,2073
1554,Nature Energy Park (Odense),56.46607165,10.01015413,3621
1555,Brøndby Stadion (Brøndby),55.81619865,12.35303259,5219
1556,Telia Parken (København),55.70270425,12.57226378,6841
1557,Lyngby Stadion (Lyngby),56.1316074,10.19619138,2400
1558,Right to Dream Park (Farum),56.63315375,9.817017588,1202
1559,Brøndby Stadion (Brøndby),56.1169164,8.951716477,5082
1560,Nature Energy Park (Odense),55.397745,10.35022493,3884
1561,Aalborg Portland Park (Aalborg),55.6503299,12.4170778,3347
1562,CASA Arena Horsens (Horsens),55.70270425,12.57226378,2171
1563,MCH Arena (Herning),55.7813228,12.50571451,4792
1564,Telia Parken (København),55.81619865,12.35303259,7466
1565,Ceres Park & Arena (Århus),55.6503299,12.4170778,8480
1566,Ceres Park & Arena (Århus),55.397745,10.35022493,8247
1567,Sydbank Park (Haderslev),57.05203525,9.898599342,N/A
1568,CASA Arena Horsens (Horsens),55.87177805,9.857520727,1216
1569,Lyngby Stadion (Lyngby),56.1169164,8.951716477,2138
1570,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1571,Nature Energy Park (Odense),56.1316074,10.19619138,N/A
1572,Ceres Park & Arena (Århus),56.1316074,10.19619138,N/A
1573,MCH Arena (Herning),None,None,N/A
1574,Nature Energy Park (Odense),55.2613291,9.4877072,N/A
1575,Telia Parken (København),55.87177805,9.857520727,N/A
1576,Cepheus Park Randers (Randers),55.7813228,12.50571451,N/A
1577,Vejle Stadion (Vejle),55.6503299,12.4170778,N/A
1578,Aalborg Portland Park (Aalborg),55.397745,10.35022493,N/A
1579,MCH Arena (Herning),56.1316074,10.19619138,N/A
1580,Ceres Park & Arena (Århus),56.1169164,8.951716477,N/A
1581,Sydbank Park (Haderslev),55.397745,10.35022493,N/A
1582,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1583,Vejle Stadion (Vejle),56.46607165,10.01015413,N/A
1584,Right to Dream Park (Farum),55.7137241,9.556157838,N/A
1585,Cepheus Park Randers (Randers),57.05203525,9.898599342,N/A
1586,Nature Energy Park (Odense),56.1169164,8.951716477,N/A
1587,Lyngby Stadion (Lyngby),56.1316074,10.19619138,300
1588,Aalborg Portland Park (Aalborg),55.2613291,9.4877072,N/A
1589,CASA Arena Horsens (Horsens),55.6503299,12.4170778,N/A
1590,Telia Parken (København),55.7137241,9.556157838,N/A
1591,MCH Arena (Herning),55.81619865,12.35303259,N/A
1592,Ceres Park & Arena (Århus),56.46607165,10.01015413,N/A
1593,Vejle Stadion (Vejle),55.397745,10.35022493,N/A
1594,Sydbank Park (Haderslev),55.7813228,12.50571451,350
1595,Telia Parken (København),57.05203525,9.898599342,N/A
1596,Right to Dream Park (Farum),55.87177805,9.857520727,N/A
1597,Lyngby Stadion (Lyngby),55.70270425,12.57226378,300
1598,Brøndby Stadion (Brøndby),56.1169164,8.951716477,N/A
1599,CASA Arena Horsens (Horsens),56.1316074,10.19619138,300
1600,Cepheus Park Randers (Randers),55.7137241,9.556157838,N/A
1601,Ceres Park & Arena (Århus),55.2613291,9.4877072,N/A
1602,Aalborg Portland Park (Aalborg),55.70270425,12.57226378,300
1603,Vejle Stadion (Vejle),55.81619865,12.35303259,N/A
1604,Right to Dream Park (Farum),55.7813228,12.50571451,300
1605,Nature Energy Park (Odense),55.6503299,12.4170778,300
1606,Telia Parken (København),55.87177805,9.857520727,N/A
1607,Aalborg Portland Park (Aalborg),56.46607165,10.01015413,N/A
1608,Sydbank Park (Haderslev),56.1316074,10.19619138,300
1609,Cepheus Park Randers (Randers),57.05203525,9.898599342,N/A
1610,Right to Dream Park (Farum),55.7137241,9.556157838,N/A
1611,Lyngby Stadion (Lyngby),55.81619865,12.35303259,N/A
1612,Brøndby Stadion (Brøndby),55.397745,10.35022493,N/A
1613,MCH Arena (Herning),55.70270425,12.57226378,250
1614,CASA Arena Horsens (Horsens),57.05203525,9.898599342,N/A
1615,Lyngby Stadion (Lyngby),55.2613291,9.4877072,N/A
1616,Nature Energy Park (Odense),56.46607165,10.01015413,300
1617,Aalborg Portland Park (Aalborg),55.81619865,12.35303259,N/A
1618,Ceres Park & Arena (Århus),55.7813228,12.50571451,N/A
1619,Vejle Stadion (Vejle),55.6503299,12.4170778,N/A
1620,Parken (København),56.1169164,8.951716477,N/A
1621,Cepheus Park Randers (Randers),55.87177805,9.857520727,N/A
1622,MCH Arena (Herning),55.7813228,12.50571451,300
1623,CASA Arena Horsens (Horsens),55.397745,10.35022493,N/A
1624,Sydbank Park (Haderslev),57.05203525,9.898599342,N/A
1625,Right to Dream Park (Farum),56.1316074,10.19619138,N/A
1626,Brøndby Stadion (Brøndby),55.7137241,9.556157838,N/A
1627,Nature Energy Park (Odense),55.70270425,12.57226378,300
1628,Vejle Stadion (Vejle),56.46607165,10.01015413,N/A
1629,Sydbank Park (Haderslev),56.1169164,8.951716477,N/A
1630,Parken (København),55.87177805,9.857520727,N/A
1631,Lyngby Stadion (Lyngby),55.2613291,9.4877072,N/A
1632,Ceres Park & Arena (Århus),55.81619865,12.35303259,N/A
1633,Cepheus Park Randers (Randers),55.6503299,12.4170778,N/A
1634,CASA Arena Horsens (Horsens),55.397745,10.35022493,N/A
1635,Aalborg Portland Park (Aalborg),55.7137241,9.556157838,N/A
1636,Right to Dream Park (Farum),55.2613291,9.4877072,N/A
1637,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1638,Nature Energy Park (Odense),55.7813228,12.50571451,300
1639,Sydbank Park (Haderslev),56.1316074,10.19619138,N/A
1640,Lyngby Stadion (Lyngby),56.46607165,10.01015413,N/A
1641,Ceres Park & Arena (Århus),55.87177805,9.857520727,N/A
1642,Parken (København),57.05203525,9.898599342,N/A
1643,CASA Arena Horsens (Horsens),55.81619865,12.35303259,N/A
1644,MCH Arena (Herning),55.6503299,12.4170778,N/A
1645,Cepheus Park Randers (Randers),55.397745,10.35022493,N/A
1646,Vejle Stadion (Vejle),55.2613291,9.4877072,N/A
1647,Nature Energy Park (Odense),55.7813228,12.50571451,N/A
1648,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,N/A
1649,MCH Arena (Herning),55.70270425,12.57226378,N/A
1650,Right to Dream Park (Farum),55.87177805,9.857520727,N/A
1651,Sydbank Park (Haderslev),56.1169164,8.951716477,N/A
1652,Right to Dream Park (Farum),56.46607165,10.01015413,N/A
1653,CASA Arena Horsens (Horsens),55.7137241,9.556157838,N/A
1654,Ceres Park & Arena (Århus),55.397745,10.35022493,N/A
1655,Brøndby Stadion (Brøndby),57.05203525,9.898599342,N/A
1656,Cepheus Park Randers (Randers),56.1169164,8.951716477,N/A
1657,Aalborg Portland Park (Aalborg),55.81619865,12.35303259,N/A
1658,Vejle Stadion (Vejle),55.2613291,9.4877072,N/A
1659,Lyngby Stadion (Lyngby),55.81619865,12.35303259,N/A
1660,MCH Arena (Herning),55.87177805,9.857520727,N/A
1661,Nature Energy Park (Odense),56.1316074,10.19619138,N/A
1662,Parken (København),55.6503299,12.4170778,N/A
1663,Aalborg Portland Park (Aalborg),56.46607165,10.01015413,N/A
1664,Cepheus Park Randers (Randers),57.05203525,9.898599342,N/A
1665,CASA Arena Horsens (Horsens),55.7137241,9.556157838,N/A
1666,Ceres Park & Arena (Århus),55.7813228,12.50571451,N/A
1667,Brøndby Stadion (Brøndby),56.1169164,8.951716477,N/A
1668,Lyngby Stadion (Lyngby),55.397745,10.35022493,N/A
1669,Vejle Stadion (Vejle),55.70270425,12.57226378,N/A
1670,Nature Energy Park (Odense),57.05203525,9.898599342,0
1671,Right to Dream Park (Farum),56.46607165,10.01015413,N/A
1672,Parken (København),55.87177805,9.857520727,N/A
1673,MCH Arena (Herning),56.1316074,10.19619138,N/A
1674,Sydbank Park (Haderslev),55.6503299,12.4170778,0
1675,Ceres Park & Arena (Århus),55.7813228,12.50571451,N/A
1676,CASA Arena Horsens (Horsens),55.7137241,9.556157838,N/A
1677,Parken (København),55.397745,10.35022493,N/A
1678,Sydbank Park (Haderslev),55.81619865,12.35303259,N/A
1679,Lyngby Stadion (Lyngby),55.70270425,12.57226378,N/A
1680,Brøndby Stadion (Brøndby),56.1169164,8.951716477,N/A
1681,Cepheus Park Randers (Randers),55.2613291,9.4877072,N/A
1682,Brøndby Stadion (Brøndby),56.1316074,10.19619138,N/A
1683,MCH Arena (Herning),55.87177805,9.857520727,N/A
1684,Right to Dream Park (Farum),55.70270425,12.57226378,N/A
1685,Vejle Stadion (Vejle),55.2613291,9.4877072,N/A
1686,Aalborg Portland Park (Aalborg),55.7813228,12.50571451,N/A
1687,Lyngby Stadion (Lyngby),55.6503299,12.4170778,N/A
1688,Sydbank Park (Haderslev),56.46607165,10.01015413,0
1689,Vejle Stadion (Vejle),55.6503299,12.4170778,N/A
1690,Nature Energy Park (Odense),56.1169164,8.951716477,N/A
1691,Parken (København),55.81619865,12.35303259,N/A
1692,Ceres Park & Arena (Århus),55.7137241,9.556157838,N/A
1693,Brøndby Stadion (Brøndby),57.05203525,9.898599342,N/A
1694,MCH Arena (Herning),55.7813228,12.50571451,N/A
1695,Cepheus Park Randers (Randers),55.2613291,9.4877072,N/A
1696,CASA Arena Horsens (Horsens),55.7137241,9.556157838,N/A
1697,Right to Dream Park (Farum),55.397745,10.35022493,N/A
1698,Aalborg Portland Park (Aalborg),55.70270425,12.57226378,N/A
1699,CASA Arena Horsens (Horsens),56.1316074,10.19619138,N/A
1700,Right to Dream Park (Farum),55.6503299,12.4170778,N/A
1701,Aalborg Portland Park (Aalborg),56.1169164,8.951716477,N/A
1702,Parken (København),56.46607165,10.01015413,N/A
1703,MCH Arena (Herning),55.87177805,9.857520727,N/A
1704,Lyngby Stadion (Lyngby),55.81619865,12.35303259,N/A
1705,Nature Energy Park (Odense),57.05203525,9.898599342,N/A
1706,Cepheus Park Randers (Randers),55.87177805,9.857520727,N/A
1707,Sydbank Park (Haderslev),55.81619865,12.35303259,N/A
1708,Brøndby Stadion (Brøndby),57.05203525,9.898599342,N/A
1709,Ceres Park & Arena (Århus),55.70270425,12.57226378,N/A
1710,Lyngby Stadion (Lyngby),56.1169164,8.951716477,N/A
1711,Vejle Stadion (Vejle),55.7813228,12.50571451,N/A
1712,CASA Arena Horsens (Horsens),55.397745,10.35022493,N/A
1713,Nature Energy Park (Odense),56.46607165,10.01015413,N/A
1714,Parken (København),55.2613291,9.4877072,N/A
1715,Brøndby Stadion (Brøndby),55.6503299,12.4170778,N/A
1716,Cepheus Park Randers (Randers),56.1316074,10.19619138,N/A
1717,Lyngby Stadion (Lyngby),55.7813228,12.50571451,N/A
1718,Aalborg Portland Park (Aalborg),55.7137241,9.556157838,N/A
1719,Right to Dream Park (Farum),55.87177805,9.857520727,N/A
1720,Ceres Park & Arena (Århus),55.397745,10.35022493,N/A
1721,Vejle Stadion (Vejle),55.70270425,12.57226378,N/A
1722,MCH Arena (Herning),55.6503299,12.4170778,N/A
1723,CASA Arena Horsens (Horsens),56.46607165,10.01015413,N/A
1724,Sydbank Park (Haderslev),55.7813228,12.50571451,N/A
1725,Brøndby Stadion (Brøndby),57.05203525,9.898599342,N/A
1726,Nature Energy Park (Odense),55.81619865,12.35303259,N/A
1727,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,N/A
1728,Right to Dream Park (Farum),55.7137241,9.556157838,N/A
1729,CASA Arena Horsens (Horsens),56.1169164,8.951716477,N/A
1730,Aalborg Portland Park (Aalborg),55.87177805,9.857520727,N/A
1731,Sydbank Park (Haderslev),55.2613291,9.4877072,N/A
1732,Cepheus Park Randers (Randers),55.6503299,12.4170778,N/A
1733,MCH Arena (Herning),55.397745,10.35022493,N/A
1734,Parken (København),57.05203525,9.898599342,N/A
1735,Nature Energy Park (Odense),55.81619865,12.35303259,N/A
1736,Lyngby Stadion (Lyngby),55.87177805,9.857520727,N/A
1737,Vejle Stadion (Vejle),57.05203525,9.898599342,N/A
1738,Cepheus Park Randers (Randers),55.2613291,9.4877072,N/A
1739,Brøndby Stadion (Brøndby),56.46607165,10.01015413,N/A
1740,Right to Dream Park (Farum),56.1169164,8.951716477,N/A
1741,Vejle Stadion (Vejle),55.70270425,12.57226378,N/A
1742,MCH Arena (Herning),55.397745,10.35022493,N/A
1743,Aalborg Portland Park (Aalborg),55.7813228,12.50571451,N/A
1744,Parken (København),55.7137241,9.556157838,N/A
1745,Ceres Park & Arena (Århus),56.46607165,10.01015413,N/A
1746,Sydbank Park (Haderslev),55.6503299,12.4170778,N/A
1747,Aalborg Portland Park (Aalborg),55.81619865,12.35303259,N/A
1748,Right to Dream Park (Farum),55.7137241,9.556157838,N/A
1749,Parken (København),56.1169164,8.951716477,N/A
1750,CASA Arena Horsens (Horsens),57.05203525,9.898599342,N/A
1751,Lyngby Stadion (Lyngby),55.70270425,12.57226378,N/A
1752,Ceres Park & Arena (Århus),56.1316074,10.19619138,N/A
1753,Sydbank Park (Haderslev),55.2613291,9.4877072,N/A
1754,Vejle Stadion (Vejle),57.05203525,9.898599342,N/A
1755,Nature Energy Park (Odense),55.81619865,12.35303259,4527
1756,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1757,MCH Arena (Herning),55.87177805,9.857520727,N/A
1758,Cepheus Park Randers (Randers),55.7813228,12.50571451,N/A
1759,Ceres Park & Arena (Århus),56.1316074,10.19619138,N/A
1760,MCH Arena (Herning),55.2613291,9.4877072,N/A
1761,Right to Dream Park (Farum),55.7137241,9.556157838,N/A
1762,Vejle Stadion (Vejle),55.397745,10.35022493,N/A
1763,Parken (København),55.6503299,12.4170778,N/A
1764,Ceres Park & Arena (Århus),56.1169164,8.951716477,N/A
1765,JYSK park (Silkeborg),56.46607165,10.01015413,N/A
1766,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,N/A
1767,Right to Dream Park (Farum),None,None,N/A
1768,Cepheus Park Randers (Randers),56.1169164,8.951716477,N/A
1769,Parken (København),55.81619865,12.35303259,11702
1770,Brøndby Stadion (Brøndby),55.7137241,9.556157838,N/A
1771,Sydbank Park (Haderslev),55.70270425,12.57226378,N/A
1772,Energi Viborg Arena (Viborg),56.1316074,10.19619138,N/A
1773,Ceres Park & Arena (Århus),56.184187,9.575152258,N/A
1774,JYSK park (Silkeborg),57.05203525,9.898599342,N/A
1775,Vejle Stadion (Vejle),55.81619865,12.35303259,N/A
1776,Nature Energy Park (Odense),56.46607165,10.01015413,N/A
1777,Sydbank Park (Haderslev),55.70270425,12.57226378,N/A
1778,JYSK park (Silkeborg),55.6503299,12.4170778,N/A
1779,MCH Arena (Herning),55.2613291,9.4877072,N/A
1780,Cepheus Park Randers (Randers),56.4559039,9.40202035,N/A
1781,Parken (København),56.1316074,10.19619138,N/A
1782,Aalborg Portland Park (Aalborg),56.184187,9.575152258,N/A
1783,Right to Dream Park (Farum),55.7137241,9.556157838,N/A
1784,Sydbank Park (Haderslev),55.397745,10.35022493,N/A
1785,Energi Viborg Arena (Viborg),55.2613291,9.4877072,5085
1786,Brøndby Stadion (Brøndby),56.184187,9.575152258,N/A
1787,Nature Energy Park (Odense),56.1169164,8.951716477,N/A
1788,Ceres Park & Arena (Århus),56.46607165,10.01015413,N/A
1789,Vejle Stadion (Vejle),55.70270425,12.57226378,N/A
1790,MCH Arena (Herning),57.05203525,9.898599342,N/A
1791,Nature Energy Park (Odense),55.81619865,12.35303259,N/A
1792,Cepheus Park Randers (Randers),55.2613291,9.4877072,N/A
1793,Parken (København),56.4559039,9.40202035,N/A
1794,Energi Viborg Arena (Viborg),55.6503299,12.4170778,5095
1795,Right to Dream Park (Farum),55.397745,10.35022493,N/A
1796,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,N/A
1797,Sydbank Park (Haderslev),55.7137241,9.556157838,N/A
1798,JYSK park (Silkeborg),56.1169164,8.951716477,N/A
1799,Vejle Stadion (Vejle),55.397745,10.35022493,N/A
1800,Ceres Park & Arena (Århus),56.46607165,10.01015413,N/A
1801,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1802,MCH Arena (Herning),56.4559039,9.40202035,N/A
1803,Brøndby Stadion (Brøndby),55.81619865,12.35303259,N/A
1804,Energi Viborg Arena (Viborg),57.05203525,9.898599342,N/A
1805,Cepheus Park Randers (Randers),55.2613291,9.4877072,N/A
1806,Ceres Park & Arena (Århus),56.184187,9.575152258,N/A
1807,Nature Energy Park (Odense),55.7137241,9.556157838,N/A
1808,Aalborg Portland Park (Aalborg),56.1316074,10.19619138,N/A
1809,Vejle Stadion (Vejle),55.6503299,12.4170778,N/A
1810,Cepheus Park Randers (Randers),56.1169164,8.951716477,N/A
1811,Sydbank Park (Haderslev),55.6503299,12.4170778,N/A
1812,Parken (København),56.4559039,9.40202035,34358
1813,JYSK park (Silkeborg),56.46607165,10.01015413,N/A
1814,MCH Arena (Herning),56.1316074,10.19619138,N/A
1815,Energi Viborg Arena (Viborg),55.397745,10.35022493,N/A
1816,Right to Dream Park (Farum),57.05203525,9.898599342,N/A
1817,Brøndby Stadion (Brøndby),55.7137241,9.556157838,N/A
1818,Vejle Stadion (Vejle),56.46607165,10.01015413,N/A
1819,Ceres Park & Arena (Århus),55.2613291,9.4877072,N/A
1820,Nature Energy Park (Odense),55.70270425,12.57226378,N/A
1821,Aalborg Portland Park (Aalborg),56.184187,9.575152258,N/A
1822,JYSK park (Silkeborg),56.1169164,8.951716477,N/A
1823,MCH Arena (Herning),56.4559039,9.40202035,N/A
1824,Cepheus Park Randers (Randers),55.81619865,12.35303259,N/A
1825,Parken (København),55.6503299,12.4170778,N/A
1826,Energi Viborg Arena (Viborg),55.7137241,9.556157838,N/A
1827,Right to Dream Park (Farum),56.1316074,10.19619138,N/A
1828,Nature Energy Park (Odense),55.397745,10.35022493,N/A
1829,Brøndby Stadion (Brøndby),57.05203525,9.898599342,N/A
1830,Sydbank Park (Haderslev),56.184187,9.575152258,N/A
1831,Ceres Park & Arena (Århus),56.1169164,8.951716477,N/A
1832,Vejle Stadion (Vejle),56.46607165,10.01015413,N/A
1833,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1834,JYSK park (Silkeborg),56.4559039,9.40202035,N/A
1835,Cepheus Park Randers (Randers),55.81619865,12.35303259,N/A
1836,MCH Arena (Herning),55.397745,10.35022493,N/A
1837,Aalborg Portland Park (Aalborg),55.6503299,12.4170778,N/A
1838,Right to Dream Park (Farum),55.2613291,9.4877072,N/A
1839,Cepheus Park Randers (Randers),56.1316074,10.19619138,N/A
1840,Parken (København),55.7137241,9.556157838,18942
1841,Energi Viborg Arena (Viborg),55.6503299,12.4170778,N/A
1842,Sydbank Park (Haderslev),56.184187,9.575152258,N/A
1843,Nature Energy Park (Odense),56.46607165,10.01015413,N/A
1844,Energi Viborg Arena (Viborg),56.1169164,8.951716477,N/A
1845,Aalborg Portland Park (Aalborg),57.05203525,9.898599342,7266
1846,Vejle Stadion (Vejle),55.81619865,12.35303259,4529
1847,Ceres Park & Arena (Århus),56.46607165,10.01015413,11517
1848,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1849,JYSK park (Silkeborg),56.4559039,9.40202035,N/A
1850,Nature Energy Park (Odense),55.2613291,9.4877072,N/A
1851,Right to Dream Park (Farum),55.397745,10.35022493,N/A
1852,Cepheus Park Randers (Randers),56.4559039,9.40202035,N/A
1853,Parken (København),57.05203525,9.898599342,N/A
1854,MCH Arena (Herning),55.7137241,9.556157838,N/A
1855,Sydbank Park (Haderslev),56.1316074,10.19619138,N/A
1856,Ceres Park & Arena (Århus),55.6503299,12.4170778,N/A
1857,Nature Energy Park (Odense),56.184187,9.575152258,N/A
1858,Energi Viborg Arena (Viborg),55.397745,10.35022493,3500
1859,Brøndby Stadion (Brøndby),55.81619865,12.35303259,N/A
1860,Aalborg Portland Park (Aalborg),56.46607165,10.01015413,N/A
1861,Vejle Stadion (Vejle),55.70270425,12.57226378,N/A
1862,Sydbank Park (Haderslev),56.1169164,8.951716477,N/A
1863,MCH Arena (Herning),55.2613291,9.4877072,N/A
1864,JYSK park (Silkeborg),56.1316074,10.19619138,N/A
1865,Right to Dream Park (Farum),55.397745,10.35022493,N/A
1866,Parken (København),56.4559039,9.40202035,N/A
1867,Cepheus Park Randers (Randers),55.6503299,12.4170778,N/A
1868,Vejle Stadion (Vejle),57.05203525,9.898599342,N/A
1869,Aalborg Portland Park (Aalborg),55.7137241,9.556157838,N/A
1870,Right to Dream Park (Farum),55.2613291,9.4877072,N/A
1871,Energi Viborg Arena (Viborg),56.1169164,8.951716477,N/A
1872,Nature Energy Park (Odense),56.184187,9.575152258,N/A
1873,Brøndby Stadion (Brøndby),55.81619865,12.35303259,N/A
1874,MCH Arena (Herning),55.70270425,12.57226378,N/A
1875,Parken (København),56.46607165,10.01015413,N/A
1876,Sydbank Park (Haderslev),55.7137241,9.556157838,N/A
1877,Aalborg Portland Park (Aalborg),57.05203525,9.898599342,N/A
1878,JYSK park (Silkeborg),55.81619865,12.35303259,N/A
1879,Ceres Park & Arena (Århus),56.4559039,9.40202035,N/A
1880,Right to Dream Park (Farum),55.397745,10.35022493,2756
1881,Energi Viborg Arena (Viborg),55.6503299,12.4170778,N/A
1882,Cepheus Park Randers (Randers),56.1169164,8.951716477,N/A
1883,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1884,MCH Arena (Herning),55.2613291,9.4877072,N/A
1885,Nature Energy Park (Odense),57.05203525,9.898599342,N/A
1886,Ceres Park & Arena (Århus),56.184187,9.575152258,N/A
1887,Parken (København),56.1316074,10.19619138,N/A
1888,Aalborg Portland Park (Aalborg),55.81619865,12.35303259,N/A
1889,Vejle Stadion (Vejle),56.4559039,9.40202035,N/A
1890,Sydbank Park (Haderslev),56.46607165,10.01015413,N/A
1891,JYSK park (Silkeborg),55.6503299,12.4170778,N/A
1892,Energi Viborg Arena (Viborg),56.1169164,8.951716477,3093
1893,Ceres Park & Arena (Århus),55.397745,10.35022493,N/A
1894,Nature Energy Park (Odense),56.1316074,10.19619138,4545
1895,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1896,Aalborg Portland Park (Aalborg),57.05203525,9.898599342,N/A
1897,MCH Arena (Herning),55.7137241,9.556157838,N/A
1898,Aalborg Portland Park (Aalborg),55.2613291,9.4877072,N/A
1899,Sydbank Park (Haderslev),56.184187,9.575152258,N/A
1900,Right to Dream Park (Farum),56.4559039,9.40202035,N/A
1901,JYSK park (Silkeborg),56.1316074,10.19619138,N/A
1902,Parken (København),55.397745,10.35022493,N/A
1903,Vejle Stadion (Vejle),55.6503299,12.4170778,4188
1904,Cepheus Park Randers (Randers),57.05203525,9.898599342,N/A
1905,Nature Energy Park (Odense),56.1169164,8.951716477,N/A
1906,Ceres Park & Arena (Århus),57.05203525,9.898599342,N/A
1907,JYSK park (Silkeborg),55.2613291,9.4877072,N/A
1908,Brøndby Stadion (Brøndby),55.81619865,12.35303259,N/A
1909,Right to Dream Park (Farum),56.184187,9.575152258,1702
1910,Energi Viborg Arena (Viborg),55.70270425,12.57226378,N/A
1911,Sydbank Park (Haderslev),55.7137241,9.556157838,N/A
1912,Vejle Stadion (Vejle),56.46607165,10.01015413,N/A
1913,Parken (København),55.397745,10.35022493,33758
1914,MCH Arena (Herning),56.1316074,10.19619138,N/A
1915,Cepheus Park Randers (Randers),56.184187,9.575152258,N/A
1916,Sydbank Park (Haderslev),55.6503299,12.4170778,N/A
1917,Right to Dream Park (Farum),55.81619865,12.35303259,N/A
1918,Aalborg Portland Park (Aalborg),56.4559039,9.40202035,N/A
1919,Parken (København),55.2613291,9.4877072,N/A
1920,Ceres Park & Arena (Århus),55.7137241,9.556157838,N/A
1921,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1922,Energi Viborg Arena (Viborg),56.1169164,8.951716477,N/A
1923,Nature Energy Park (Odense),56.46607165,10.01015413,N/A
1924,Vejle Stadion (Vejle),55.2613291,9.4877072,N/A
1925,Cepheus Park Randers (Randers),55.81619865,12.35303259,N/A
1926,MCH Arena (Herning),57.05203525,9.898599342,N/A
1927,JYSK park (Silkeborg),55.70270425,12.57226378,N/A
1928,JYSK park (Silkeborg),56.1316074,10.19619138,7739
1929,Right to Dream Park (Farum),55.6503299,12.4170778,N/A
1930,Brøndby Stadion (Brøndby),56.4559039,9.40202035,N/A
1931,Aalborg Portland Park (Aalborg),55.397745,10.35022493,N/A
1932,Ceres Park & Arena (Århus),55.7137241,9.556157838,N/A
1933,Energi Viborg Arena (Viborg),56.46607165,10.01015413,N/A
1934,Sydbank Park (Haderslev),56.1169164,8.951716477,N/A
1935,Cepheus Park Randers (Randers),56.184187,9.575152258,N/A
1936,Parken (København),56.184187,9.575152258,N/A
1937,Vejle Stadion (Vejle),55.81619865,12.35303259,4992
1938,Nature Energy Park (Odense),55.6503299,12.4170778,N/A
1939,MCH Arena (Herning),57.05203525,9.898599342,N/A
1940,Right to Dream Park (Farum),56.1316074,10.19619138,N/A
1941,Nature Energy Park (Odense),56.4559039,9.40202035,N/A
1942,Cepheus Park Randers (Randers),55.2613291,9.4877072,N/A
1943,Aalborg Portland Park (Aalborg),56.46607165,10.01015413,N/A
1944,Energi Viborg Arena (Viborg),55.70270425,12.57226378,N/A
1945,JYSK park (Silkeborg),55.7137241,9.556157838,N/A
1946,Ceres Park & Arena (Århus),55.397745,10.35022493,N/A
1947,Vejle Stadion (Vejle),56.1169164,8.951716477,N/A
1948,Sydbank Park (Haderslev),55.81619865,12.35303259,N/A
1949,Parken (København),55.397745,10.35022493,N/A
1950,MCH Arena (Herning),56.46607165,10.01015413,N/A
1951,Brøndby Stadion (Brøndby),57.05203525,9.898599342,N/A
1952,Aalborg Portland Park (Aalborg),56.4559039,9.40202035,N/A
1953,MCH Arena (Herning),56.184187,9.575152258,N/A
1954,Energi Viborg Arena (Viborg),56.1316074,10.19619138,N/A
1955,Lyngby Stadion (Lyngby),55.7137241,9.556157838,N/A
1956,Parken (København),55.2613291,9.4877072,N/A
1957,Brøndby Stadion (Brøndby),55.70270425,12.57226378,N/A
1958,Nature Energy Park (Odense),56.1169164,8.951716477,N/A
1959,MCH Arena (Herning),55.6503299,12.4170778,N/A
1960,Ceres Park & Arena (Århus),57.05203525,9.898599342,N/A
1961,Cepheus Park Randers (Randers),None,None,N/A
1962,Brøndby Stadion (Brøndby),56.1169164,8.951716477,N/A
1963,Aalborg Portland Park (Aalborg),56.4559039,9.40202035,N/A
1964,CASA Arena Horsens (Horsens),55.7813228,12.50571451,N/A
1965,Nature Energy Park (Odense),55.70270425,12.57226378,N/A
1966,Ceres Park & Arena (Århus),55.6503299,12.4170778,13862
1967,Aalborg Portland Park (Aalborg),55.397745,10.35022493,N/A
1968,Energi Viborg Arena (Viborg),56.1169164,8.951716477,N/A
1969,JYSK park (Silkeborg),56.1316074,10.19619138,N/A
1970,Right to Dream Park (Farum),56.46607165,10.01015413,5044
1971,Cepheus Park Randers (Randers),55.6503299,12.4170778,N/A
1972,Lyngby Stadion (Lyngby),57.05203525,9.898599342,5147
1973,Right to Dream Park (Farum),55.87177805,9.857520727,N/A
1974,Parken (København),55.397745,10.35022493,N/A
1975,Nature Energy Park (Odense),56.1316074,10.19619138,N/A
1976,JYSK park (Silkeborg),57.05203525,9.898599342,N/A
1977,CASA Arena Horsens (Horsens),56.4559039,9.40202035,4300
1978,Parken (København),56.184187,9.575152258,N/A
